date,X,Y,precipitation_sum
20240812,39.541,3.801,13.5
20240727,39.591,3.801,0.0
20240812,39.591,3.801,13.2
20240727,39.641,3.801,0.0
20240812,39.641,3.801,26.3
20240727,39.691,3.801,0.0
20240812,39.691,3.801,23.300001
20240727,39.741,3.801,0.0
20240812,39.741,3.801,15.700001
20240727,39.791,3.801,0.0
20240812,39.791,3.801,1.7
20240727,39.841,3.801,0.0
20240812,39.841,3.801,1.4
20240727,39.891,3.801,0.0
20240812,39.891,3.801,1.2
20240727,39.941,3.801,0.0
20240812,39.941,3.801,1.0
20240727,39.991,3.801,0.0
20240812,39.991,3.801,1.0
20240727,40.041,3.801,0.0
20240812,40.041,3.801,0.9
20240727,40.09,3.802,0.0
20240812,40.09,3.802,1.0
20240727,40.137,3.811,0.0
20240812,40.137,3.811,1.0
20240727,40.176,3.821,0.0
20240812,40.176,3.821,1.0
20240727,41.05,3.816,0.0
20240812,41.05,3.816,0.6
20240727,41.093,3.803,0.0
20240812,41.093,3.803,0.0
20240727,41.141,3.801,0.0
20240812,41.141,3.801,0.3
20240727,41.191,3.801,0.0
20240812,41.191,3.801,0.0
20240727,41.241,3.801,0.0
20240812,41.241,3.801,0.0
20240727,41.291,3.801,0.0
20240812,41.291,3.801,0.0
20240727,41.341,3.801,0.0
20240812,41.341,3.801,0.0
20240727,41.391,3.801,0.0
20240812,41.391,3.801,0.0
20240727,41.441,3.801,0.0
20240812,41.441,3.801,0.0
20240727,41.491,3.801,0.0
20240812,41.491,3.801,0.0
20240727,41.54,3.802,0.0
20240812,41.54,3.802,0.0
20240727,41.59,3.807,0.0
20240812,41.59,3.807,0.0
20240727,41.642,3.804,0.0
20240812,41.642,3.804,0.0
20240727,41.691,3.803,0.0
20240812,41.691,3.803,0.0
20240727,41.742,3.804,0.0
20240812,41.742,3.804,0.0
20240727,41.791,3.801,0.0
20240812,41.791,3.801,0.0
20240727,41.841,3.801,0.0
20240812,41.841,3.801,0.0
20240727,41.891,3.801,0.0
20240812,41.891,3.801,0.0
20240727,41.938,3.809,0.0
20240812,41.938,3.809,0.0
20240727,41.979,3.819,0.0
20240812,41.979,3.819,0.0
20240727,37.457,3.87,0.0
20240812,37.457,3.87,11.799999
20240727,37.495,3.858,0.0
20240812,37.495,3.858,11.799999
20240727,37.541,3.851,0.0
20240812,37.541,3.851,15.2
20240727,37.591,3.851,0.0
20240812,37.591,3.851,15.7
20240727,37.641,3.851,0.0
20240812,37.641,3.851,16.8
20240727,37.691,3.851,0.0
20240812,37.691,3.851,20.900002
20240727,37.741,3.851,0.0
20240812,37.741,3.851,18.9
20240727,37.791,3.851,0.0
20240812,37.791,3.851,24.2
20240727,37.841,3.851,0.0
20240812,37.841,3.851,27.8
20240727,37.891,3.851,0.0
20240812,37.891,3.851,23.8
20240727,37.941,3.851,0.0
20240812,37.941,3.851,31.6
20240727,37.991,3.851,0.0
20240812,37.991,3.851,34.4
20240727,38.041,3.851,0.0
20240812,38.041,3.851,37.1
20240727,38.091,3.851,0.0
20240812,38.091,3.851,35.5
20240727,38.141,3.851,0.0
20240812,38.141,3.851,38.600002
20240727,38.191,3.851,0.0
20240812,38.191,3.851,36.1
20240727,38.241,3.851,0.0
20240812,38.241,3.851,39.600002
20240727,38.291,3.851,0.0
20240812,38.291,3.851,39.4
20240727,38.341,3.851,0.0
20240812,38.341,3.851,40.5
20240727,38.391,3.851,0.0
20240812,38.391,3.851,37.5
20240727,38.441,3.851,0.0
20240812,38.441,3.851,33.2
20240727,38.491,3.851,0.0
20240812,38.491,3.851,31.099998
20240727,38.541,3.851,0.0
20240812,38.541,3.851,26.9
20240727,38.591,3.851,0.0
20240812,38.591,3.851,27.599998
20240727,38.641,3.851,0.0
20240812,38.641,3.851,21.099998
20240727,38.691,3.851,0.0
20240812,38.691,3.851,26.5
20240727,38.741,3.851,0.0
20240812,38.741,3.851,23.6
20240727,38.791,3.851,0.0
20240812,38.791,3.851,22.5
20240727,38.841,3.851,0.0
20240812,38.841,3.851,24.3
20240727,38.891,3.851,0.0
20240812,38.891,3.851,29.899998
20240727,38.941,3.851,0.0
20240812,38.941,3.851,29.300001
20240727,38.991,3.851,0.0
20240812,38.991,3.851,31.8
20240727,39.041,3.851,0.0
20240812,39.041,3.851,21.900002
20240727,39.091,3.851,0.0
20240812,39.091,3.851,21.8
20240727,39.141,3.851,0.0
20240812,39.141,3.851,24.2
20240727,39.191,3.851,0.0
20240812,39.191,3.851,27.199999
20240727,39.241,3.851,0.0
20240812,39.241,3.851,26.0
20240727,39.291,3.851,0.0
20240812,39.291,3.851,22.3
20240727,39.341,3.851,0.0
20240812,39.341,3.851,19.5
20240727,39.391,3.851,0.0
20240812,39.391,3.851,20.3
20240727,39.441,3.851,0.0
20240812,39.441,3.851,19.8
20240727,39.491,3.851,8.8
20240812,39.491,3.851,21.4
20240727,39.541,3.851,0.0
20240812,39.541,3.851,19.599998
20240727,39.591,3.851,0.3
20240812,39.591,3.851,24.5
20240727,39.641,3.851,0.3
20240812,39.641,3.851,24.3
20240727,39.691,3.851,0.3
20240812,39.691,3.851,23.6
20240727,39.741,3.851,0.0
20240812,39.741,3.851,1.6000001
20240727,39.791,3.851,0.0
20240812,39.791,3.851,1.3000001
20240727,39.841,3.851,0.0
20240812,39.841,3.851,1.2
20240727,39.891,3.851,0.0
20240812,39.891,3.851,0.9
20240727,39.941,3.851,0.0
20240812,39.941,3.851,1.0
20240727,39.991,3.851,0.0
20240812,39.991,3.851,1.1
20240727,40.041,3.851,0.0
20240812,40.041,3.851,0.8
20240727,40.091,3.851,0.0
20240812,40.091,3.851,0.9
20240727,40.141,3.851,0.0
20240812,40.141,3.851,0.9
20240727,40.19,3.852,0.0
20240812,40.19,3.852,0.9
20240727,40.237,3.862,0.0
20240812,40.237,3.862,0.9
20240727,40.28,3.871,0.0
20240812,40.28,3.871,1.0
20240727,40.965,3.874,0.0
20240812,40.965,3.874,0.4
20240727,40.997,3.859,0.0
20240812,40.997,3.859,0.6
20240727,41.041,3.851,0.0
20240812,41.041,3.851,0.6
20240727,41.091,3.851,0.0
20240812,41.091,3.851,0.3
20240727,41.141,3.851,0.0
20240812,41.141,3.851,0.0
20240727,41.191,3.851,0.0
20240812,41.191,3.851,0.0
20240727,41.241,3.851,0.0
20240812,41.241,3.851,0.0
20240727,41.291,3.851,0.0
20240812,41.291,3.851,0.0
20240727,41.341,3.851,0.0
20240812,41.341,3.851,0.0
20240727,41.391,3.851,0.0
20240812,41.391,3.851,0.0
20240727,41.441,3.851,0.0
20240812,41.441,3.851,0.0
20240727,41.491,3.851,0.0
20240812,41.491,3.851,0.0
20240727,41.541,3.851,0.0
20240812,41.541,3.851,0.0
20240727,41.591,3.851,0.0
20240812,41.591,3.851,0.0
20240727,41.641,3.851,0.0
20240812,41.641,3.851,0.0
20240727,41.691,3.851,0.0
20240812,41.691,3.851,0.0
20240727,41.741,3.851,0.0
20240812,41.741,3.851,0.0
20240727,41.791,3.851,0.0
20240812,41.791,3.851,0.0
20240727,41.841,3.851,0.0
20240812,41.841,3.851,0.0
20240727,41.891,3.851,0.0
20240812,41.891,3.851,0.0
20240727,41.941,3.851,0.0
20240812,41.941,3.851,0.0
20240727,41.991,3.851,0.0
20240812,41.991,3.851,0.0
20240727,42.03,3.862,0.0
20240812,42.03,3.862,0.0
20240727,37.365,3.925,0.0
20240812,37.365,3.925,28.2
20240727,37.399,3.914,0.0
20240812,37.399,3.914,26.7
20240727,37.443,3.902,0.0
20240812,37.443,3.902,22.6
20240727,37.491,3.901,0.0
20240812,37.491,3.901,18.2
20240727,37.541,3.901,0.0
20240812,37.541,3.901,13.299999
20240727,37.591,3.901,0.0
20240812,37.591,3.901,20.1
20240727,37.641,3.901,0.0
20240812,37.641,3.901,17.5
20240727,37.691,3.901,0.0
20240812,37.691,3.901,22.5
20240727,37.741,3.901,0.0
20240812,37.741,3.901,22.300001
20240727,37.791,3.901,0.0
20240812,37.791,3.901,25.0
20240727,37.841,3.901,0.0
20240812,37.841,3.901,30.199999
20240727,37.891,3.901,0.0
20240812,37.891,3.901,26.4
20240727,37.941,3.901,0.0
20240812,37.941,3.901,29.0
20240727,37.991,3.901,0.0
20240812,37.991,3.901,32.5
20240727,38.041,3.901,0.0
20240812,38.041,3.901,32.4
20240727,38.091,3.901,0.0
20240812,38.091,3.901,40.6
20240727,38.141,3.901,0.0
20240812,38.141,3.901,42.1
20240727,38.191,3.901,0.0
20240812,38.191,3.901,42.800003
20240727,38.241,3.901,0.0
20240812,38.241,3.901,42.1
20240727,38.291,3.901,0.0
20240812,38.291,3.901,36.600002
20240727,38.341,3.901,0.0
20240812,38.341,3.901,42.1
20240727,38.391,3.901,0.0
20240812,38.391,3.901,35.6
20240727,38.441,3.901,0.0
20240812,38.441,3.901,34.1
20240727,38.491,3.901,0.0
20240812,38.491,3.901,36.8
20240727,38.541,3.901,0.0
20240812,38.541,3.901,30.8
20240727,38.591,3.901,0.0
20240812,38.591,3.901,29.800001
20240727,38.641,3.901,0.0
20240812,38.641,3.901,28.099998
20240727,38.691,3.901,0.0
20240812,38.691,3.901,22.8
20240727,38.741,3.901,0.0
20240812,38.741,3.901,28.8
20240727,38.791,3.901,0.0
20240812,38.791,3.901,24.900002
20240727,38.841,3.901,0.0
20240812,38.841,3.901,25.1
20240727,38.891,3.901,0.0
20240812,38.891,3.901,19.9
20240727,38.941,3.901,0.0
20240812,38.941,3.901,20.5
20240727,38.991,3.901,0.0
20240812,38.991,3.901,22.5
20240727,39.041,3.901,0.0
20240812,39.041,3.901,22.5
20240727,39.091,3.901,0.0
20240812,39.091,3.901,21.4
20240727,39.141,3.901,0.0
20240812,39.141,3.901,25.2
20240727,39.191,3.901,0.0
20240812,39.191,3.901,28.4
20240727,39.241,3.901,0.0
20240812,39.241,3.901,24.2
20240727,39.291,3.901,8.9
20240812,39.291,3.901,25.400002
20240727,39.341,3.901,8.9
20240812,39.341,3.901,24.7
20240727,39.391,3.901,0.0
20240812,39.391,3.901,23.1
20240727,39.441,3.901,0.0
20240812,39.441,3.901,21.8
20240727,39.491,3.901,0.0
20240812,39.491,3.901,19.7
20240727,39.541,3.901,0.0
20240812,39.541,3.901,18.400002
20240727,39.591,3.901,0.2
20240812,39.591,3.901,12.1
20240727,39.641,3.901,0.2
20240812,39.641,3.901,22.099998
20240727,39.691,3.901,0.2
20240812,39.691,3.901,20.0
20240727,39.741,3.901,0.3
20240812,39.741,3.901,1.6000001
20240727,39.791,3.901,0.0
20240812,39.791,3.901,1.6000001
20240727,39.841,3.901,0.0
20240812,39.841,3.901,1.4000001
20240727,39.891,3.901,0.0
20240812,39.891,3.901,1.4
20240727,39.941,3.901,0.0
20240812,39.941,3.901,1.0
20240727,39.991,3.901,0.0
20240812,39.991,3.901,1.0
20240727,40.041,3.901,0.0
20240812,40.041,3.901,0.9
20240727,40.091,3.901,0.0
20240812,40.091,3.901,0.9
20240727,40.141,3.901,0.0
20240812,40.141,3.901,0.9
20240727,40.191,3.901,0.0
20240812,40.191,3.901,1.0
20240727,40.241,3.901,0.0
20240812,40.241,3.901,0.9
20240727,40.291,3.901,0.0
20240812,40.291,3.901,1.1
20240727,40.339,3.907,0.0
20240812,40.339,3.907,1.0
20240727,40.387,3.916,0.0
20240812,40.387,3.916,1.0
20240727,40.425,3.923,0.0
20240812,40.425,3.923,1.0
20240727,40.95,3.908,0.0
20240812,40.95,3.908,0.4
20240727,40.991,3.901,0.0
20240812,40.991,3.901,0.70000005
20240727,41.041,3.901,0.0
20240812,41.041,3.901,0.4
20240727,41.091,3.901,0.0
20240812,41.091,3.901,0.3
20240727,41.141,3.901,0.0
20240812,41.141,3.901,0.0
20240727,41.191,3.901,0.0
20240812,41.191,3.901,0.0
20240727,41.241,3.901,0.0
20240812,41.241,3.901,0.0
20240727,41.291,3.901,0.0
20240812,41.291,3.901,0.0
20240727,41.341,3.901,0.0
20240812,41.341,3.901,0.0
20240727,41.391,3.901,0.0
20240812,41.391,3.901,0.0
20240727,41.441,3.901,0.0
20240812,41.441,3.901,0.0
20240727,41.491,3.901,0.0
20240812,41.491,3.901,0.0
20240727,41.541,3.901,0.0
20240812,41.541,3.901,0.0
20240727,41.591,3.901,0.0
20240812,41.591,3.901,0.0
20240727,41.641,3.901,0.0
20240812,41.641,3.901,0.0
20240727,41.691,3.901,0.0
20240812,41.691,3.901,0.0
20240727,41.741,3.901,0.0
20240812,41.741,3.901,0.0
20240727,41.791,3.901,0.0
20240812,41.791,3.901,0.0
20240727,41.841,3.901,0.0
20240812,41.841,3.901,0.0
20240727,41.891,3.901,0.0
20240812,41.891,3.901,0.0
20240727,41.941,3.901,0.0
20240812,41.941,3.901,0.0
20240727,41.991,3.901,0.0
20240812,41.991,3.901,0.0
20240727,42.041,3.901,0.0
20240812,42.041,3.901,0.0
20240727,42.078,3.911,0.0
20240812,42.078,3.911,0.0
20240727,37.306,3.969,0.0
20240812,37.306,3.969,23.300001
20240727,37.345,3.957,0.0
20240812,37.345,3.957,23.0
20240727,37.391,3.951,0.0
20240812,37.391,3.951,28.4
20240727,37.441,3.951,0.0
20240812,37.441,3.951,29.1
20240727,37.491,3.951,0.0
20240812,37.491,3.951,24.1
20240727,37.541,3.951,0.0
20240812,37.541,3.951,18.8
20240727,37.591,3.951,0.0
20240812,37.591,3.951,17.599998
20240727,37.641,3.951,0.0
20240812,37.641,3.951,10.9
20240727,37.691,3.951,0.0
20240812,37.691,3.951,12.4
20240727,37.741,3.951,0.0
20240812,37.741,3.951,23.400002
20240727,37.791,3.951,0.0
20240812,37.791,3.951,27.5
20240727,37.841,3.951,0.0
20240812,37.841,3.951,26.0
20240727,37.891,3.951,0.0
20240812,37.891,3.951,24.5
20240727,37.941,3.951,0.0
20240812,37.941,3.951,33.2
20240727,37.991,3.951,0.0
20240812,37.991,3.951,32.9
20240727,38.041,3.951,0.0
20240812,38.041,3.951,37.4
20240727,38.091,3.951,0.0
20240812,38.091,3.951,39.8
20240727,38.141,3.951,0.0
20240812,38.141,3.951,42.399998
20240727,38.191,3.951,0.0
20240812,38.191,3.951,41.2
20240727,38.241,3.951,0.0
20240812,38.241,3.951,42.4
20240727,38.291,3.951,0.0
20240812,38.291,3.951,40.9
20240727,38.341,3.951,0.0
20240812,38.341,3.951,43.7
20240727,38.391,3.951,0.0
20240812,38.391,3.951,37.300003
20240727,38.441,3.951,0.0
20240812,38.441,3.951,37.3
20240727,38.491,3.951,0.0
20240812,38.491,3.951,38.5
20240727,38.541,3.951,0.0
20240812,38.541,3.951,31.900002
20240727,38.591,3.951,0.0
20240812,38.591,3.951,36.4
20240727,38.641,3.951,0.0
20240812,38.641,3.951,30.699999
20240727,38.691,3.951,0.0
20240812,38.691,3.951,29.4
20240727,38.741,3.951,0.0
20240812,38.741,3.951,25.0
20240727,38.791,3.951,0.0
20240812,38.791,3.951,25.400002
20240727,38.841,3.951,0.0
20240812,38.841,3.951,28.4
20240727,38.891,3.951,0.0
20240812,38.891,3.951,26.5
20240727,38.941,3.951,0.0
20240812,38.941,3.951,25.8
20240727,38.991,3.951,0.0
20240812,38.991,3.951,29.4
20240727,39.041,3.951,0.0
20240812,39.041,3.951,30.8
20240727,39.091,3.951,0.0
20240812,39.091,3.951,30.899998
20240727,39.141,3.951,0.0
20240812,39.141,3.951,25.8
20240727,39.191,3.951,0.0
20240812,39.191,3.951,28.2
20240727,39.241,3.951,0.0
20240812,39.241,3.951,26.599998
20240727,39.291,3.951,8.9
20240812,39.291,3.951,29.599998
20240727,39.341,3.951,0.0
20240812,39.341,3.951,27.1
20240727,39.391,3.951,0.0
20240812,39.391,3.951,23.3
20240727,39.441,3.951,0.0
20240812,39.441,3.951,18.9
20240727,39.491,3.951,0.0
20240812,39.491,3.951,20.8
20240727,39.541,3.951,0.0
20240812,39.541,3.951,20.8
20240727,39.591,3.951,0.0
20240812,39.591,3.951,20.099998
20240727,39.641,3.951,0.0
20240812,39.641,3.951,19.0
20240727,39.691,3.951,0.0
20240812,39.691,3.951,19.9
20240727,39.741,3.951,0.3
20240812,39.741,3.951,1.3
20240727,39.791,3.951,0.0
20240812,39.791,3.951,1.3
20240727,39.841,3.951,0.0
20240812,39.841,3.951,1.4
20240727,39.891,3.951,0.0
20240812,39.891,3.951,1.5000001
20240727,39.941,3.951,0.0
20240812,39.941,3.951,1.6999999
20240727,39.991,3.951,0.0
20240812,39.991,3.951,1.6999999
20240727,40.041,3.951,0.0
20240812,40.041,3.951,1.5999999
20240727,40.091,3.951,0.0
20240812,40.091,3.951,1.2
20240727,40.141,3.951,0.0
20240812,40.141,3.951,1.1
20240727,40.191,3.951,0.0
20240812,40.191,3.951,0.9
20240727,40.241,3.951,0.0
20240812,40.241,3.951,0.8
20240727,40.291,3.951,0.0
20240812,40.291,3.951,1.0
20240727,40.341,3.951,0.0
20240812,40.341,3.951,1.0
20240727,40.391,3.951,0.0
20240812,40.391,3.951,1.0
20240727,40.44,3.952,0.0
20240812,40.44,3.952,1.0
20240727,40.485,3.962,0.0
20240812,40.485,3.962,1.1
20240727,40.517,3.974,0.0
20240812,40.517,3.974,1.1
20240727,40.865,3.975,0.0
20240812,40.865,3.975,0.6
20240727,40.899,3.96,0.0
20240812,40.899,3.96,0.8
20240727,40.941,3.951,0.0
20240812,40.941,3.951,0.6
20240727,40.991,3.951,0.0
20240812,40.991,3.951,0.4
20240727,41.041,3.951,0.0
20240812,41.041,3.951,0.4
20240727,41.091,3.951,0.0
20240812,41.091,3.951,0.4
20240727,41.141,3.951,0.0
20240812,41.141,3.951,0.3
20240727,41.191,3.951,0.0
20240812,41.191,3.951,0.0
20240727,41.241,3.951,0.0
20240812,41.241,3.951,0.0
20240727,41.291,3.951,0.0
20240812,41.291,3.951,0.0
20240727,41.341,3.951,0.0
20240812,41.341,3.951,0.0
20240727,41.391,3.951,0.0
20240812,41.391,3.951,0.0
20240727,41.441,3.951,0.0
20240812,41.441,3.951,0.0
20240727,41.491,3.951,0.0
20240812,41.491,3.951,0.0
20240727,41.541,3.951,0.0
20240812,41.541,3.951,0.0
20240727,41.591,3.951,0.0
20240812,41.591,3.951,0.0
20240727,41.641,3.951,0.0
20240812,41.641,3.951,0.0
20240727,41.691,3.951,0.0
20240812,41.691,3.951,0.0
20240727,41.741,3.951,0.0
20240812,41.741,3.951,0.0
20240727,41.791,3.951,0.0
20240812,41.791,3.951,0.0
20240727,41.841,3.951,0.0
20240812,41.841,3.951,0.0
20240727,41.891,3.951,0.0
20240812,41.891,3.951,0.0
20240727,41.941,3.951,0.0
20240812,41.941,3.951,0.0
20240727,41.991,3.951,0.0
20240812,41.991,3.951,0.0
20240727,42.041,3.951,0.0
20240812,42.041,3.951,0.0
20240727,42.089,3.953,0.0
20240812,42.089,3.953,0.0
20240727,42.124,3.969,0.0
20240812,42.124,3.969,0.0
20240727,37.214,4.024,0.0
20240812,37.214,4.024,12.0
20240727,37.248,4.013,0.0
20240812,37.248,4.013,12.299999
20240727,37.292,4.002,0.0
20240812,37.292,4.002,12.4
20240727,37.341,4.001,0.0
20240812,37.341,4.001,20.1
20240727,37.391,4.001,0.0
20240812,37.391,4.001,16.2
20240727,37.441,4.001,0.0
20240812,37.441,4.001,24.0
20240727,37.491,4.001,0.0
20240812,37.491,4.001,25.4
20240727,37.541,4.001,0.0
20240812,37.541,4.001,24.4
20240727,37.591,4.001,0.0
20240812,37.591,4.001,28.000002
20240727,37.641,4.001,0.0
20240812,37.641,4.001,24.9
20240727,37.691,4.001,0.0
20240812,37.691,4.001,17.7
20240727,37.741,4.001,0.0
20240812,37.741,4.001,21.099998
20240727,37.791,4.001,0.0
20240812,37.791,4.001,23.199999
20240727,37.841,4.001,0.0
20240812,37.841,4.001,28.7
20240727,37.891,4.001,0.0
20240812,37.891,4.001,33.5
20240727,37.941,4.001,0.0
20240812,37.941,4.001,29.2
20240727,37.991,4.001,0.0
20240812,37.991,4.001,34.3
20240727,38.041,4.001,0.0
20240812,38.041,4.001,37.1
20240727,38.091,4.001,0.0
20240812,38.091,4.001,46.1
20240727,38.141,4.001,0.0
20240812,38.141,4.001,41.1
20240727,38.191,4.001,0.0
20240812,38.191,4.001,40.6
20240727,38.241,4.001,0.0
20240812,38.241,4.001,42.399998
20240727,38.291,4.001,0.0
20240812,38.291,4.001,41.399998
20240727,38.341,4.001,0.0
20240812,38.341,4.001,45.3
20240727,38.391,4.001,0.0
20240812,38.391,4.001,37.300003
20240727,38.441,4.001,0.0
20240812,38.441,4.001,28.699999
20240727,38.491,4.001,0.0
20240812,38.491,4.001,27.1
20240727,38.541,4.001,0.0
20240812,38.541,4.001,30.2
20240727,38.591,4.001,0.0
20240812,38.591,4.001,28.7
20240727,38.641,4.001,0.0
20240812,38.641,4.001,22.0
20240727,38.691,4.001,0.0
20240812,38.691,4.001,28.0
20240727,38.741,4.001,0.0
20240812,38.741,4.001,24.1
20240727,38.791,4.001,0.0
20240812,38.791,4.001,23.3
20240727,38.841,4.001,0.0
20240812,38.841,4.001,21.9
20240727,38.891,4.001,0.0
20240812,38.891,4.001,23.2
20240727,38.941,4.001,0.0
20240812,38.941,4.001,24.599998
20240727,38.991,4.001,0.0
20240812,38.991,4.001,27.3
20240727,39.041,4.001,0.0
20240812,39.041,4.001,23.7
20240727,39.091,4.001,0.0
20240812,39.091,4.001,26.5
20240727,39.141,4.001,0.0
20240812,39.141,4.001,24.099998
20240727,39.191,4.001,0.0
20240812,39.191,4.001,24.900002
20240727,39.241,4.001,0.0
20240812,39.241,4.001,28.2
20240727,39.291,4.001,0.0
20240812,39.291,4.001,28.1
20240727,39.341,4.001,0.0
20240812,39.341,4.001,26.8
20240727,39.391,4.001,0.0
20240812,39.391,4.001,24.3
20240727,39.441,4.001,0.0
20240812,39.441,4.001,23.3
20240727,39.491,4.001,0.0
20240812,39.491,4.001,27.0
20240727,39.541,4.001,0.0
20240812,39.541,4.001,23.8
20240727,39.591,4.001,0.0
20240812,39.591,4.001,17.2
20240727,39.641,4.001,0.0
20240812,39.641,4.001,15.0
20240727,39.691,4.001,0.0
20240812,39.691,4.001,1.0
20240727,39.741,4.001,0.3
20240812,39.741,4.001,1.2
20240727,39.791,4.001,0.0
20240812,39.791,4.001,1.2
20240727,39.841,4.001,0.3
20240812,39.841,4.001,1.3000001
20240727,39.891,4.001,0.0
20240812,39.891,4.001,1.3
20240727,39.941,4.001,0.0
20240812,39.941,4.001,1.4
20240727,39.991,4.001,0.0
20240812,39.991,4.001,1.4000001
20240727,40.041,4.001,0.0
20240812,40.041,4.001,1.4000001
20240727,40.091,4.001,0.0
20240812,40.091,4.001,1.4000001
20240727,40.141,4.001,0.0
20240812,40.141,4.001,18.0
20240727,40.191,4.001,0.0
20240812,40.191,4.001,14.3
20240727,40.241,4.001,0.0
20240812,40.241,4.001,14.1
20240727,40.291,4.001,0.0
20240812,40.291,4.001,1.0
20240727,40.341,4.001,0.0
20240812,40.341,4.001,1.0
20240727,40.391,4.001,0.0
20240812,40.391,4.001,1.1
20240727,40.441,4.001,0.0
20240812,40.441,4.001,1.1
20240727,40.491,4.001,0.0
20240812,40.491,4.001,1.2
20240727,40.539,4.005,0.0
20240812,40.539,4.005,1.2
20240727,40.587,4.014,0.0
20240812,40.587,4.014,9.9
20240727,40.627,4.022,0.0
20240812,40.627,4.022,1.1
20240727,40.803,4.016,0.0
20240812,40.803,4.016,1.0
20240727,40.843,4.005,0.0
20240812,40.843,4.005,1.0
20240727,40.891,4.001,0.0
20240812,40.891,4.001,0.8
20240727,40.941,4.001,0.0
20240812,40.941,4.001,0.6
20240727,40.991,4.001,0.0
20240812,40.991,4.001,0.7
20240727,41.041,4.001,0.0
20240812,41.041,4.001,0.6
20240727,41.091,4.001,0.0
20240812,41.091,4.001,0.5
20240727,41.141,4.001,0.0
20240812,41.141,4.001,0.6
20240727,41.191,4.001,0.0
20240812,41.191,4.001,0.6
20240727,41.241,4.001,0.0
20240812,41.241,4.001,0.5
20240727,41.291,4.001,0.0
20240812,41.291,4.001,0.3
20240727,41.341,4.001,0.0
20240812,41.341,4.001,0.3
20240727,41.391,4.001,0.0
20240812,41.391,4.001,0.0
20240727,41.441,4.001,0.0
20240812,41.441,4.001,0.0
20240727,41.491,4.001,0.0
20240812,41.491,4.001,0.0
20240727,41.541,4.001,0.0
20240812,41.541,4.001,0.0
20240727,41.591,4.001,0.0
20240812,41.591,4.001,0.0
20240727,41.641,4.001,0.0
20240812,41.641,4.001,0.0
20240727,41.691,4.001,0.0
20240812,41.691,4.001,0.0
20240727,41.741,4.001,0.0
20240812,41.741,4.001,0.0
20240727,41.791,4.001,0.0
20240812,41.791,4.001,0.0
20240727,41.841,4.001,0.0
20240812,41.841,4.001,0.0
20240727,41.891,4.001,0.0
20240812,41.891,4.001,0.0
20240727,41.941,4.001,0.0
20240812,41.941,4.001,0.0
20240727,41.991,4.001,0.0
20240812,41.991,4.001,0.4
20240727,42.041,4.001,0.0
20240812,42.041,4.001,0.4
20240727,42.091,4.001,0.0
20240812,42.091,4.001,0.4
20240727,42.138,4.004,0.0
20240812,42.138,4.004,0.3
20240727,42.191,4.012,0.0
20240812,42.191,4.012,0.0
20240727,42.241,4.013,0.0
20240812,42.241,4.013,0.0
20240727,42.291,4.015,0.0
20240812,42.291,4.015,0.0
20240727,42.34,4.016,0.0
20240812,42.34,4.016,0.0
20240727,42.39,4.018,0.0
20240812,42.39,4.018,0.0
20240727,42.438,4.021,0.0
20240812,42.438,4.021,0.0
20240727,42.489,4.024,0.0
20240812,42.489,4.024,0.0
20240727,42.535,4.024,0.0
20240812,42.535,4.024,0.0
20240727,42.566,4.026,0.0
20240812,42.566,4.026,0.0
20240727,37.154,4.068,0.0
20240812,37.154,4.068,17.0
20240727,37.194,4.056,0.0
20240812,37.194,4.056,16.9
20240727,37.241,4.051,0.0
20240812,37.241,4.051,18.8
20240727,37.291,4.051,0.0
20240812,37.291,4.051,13.700001
20240727,37.341,4.051,0.0
20240812,37.341,4.051,10.0
